audio,ID,duration,target,fold
Ce8TNRXK6hBaB5e_519.mp3,Ce8TNRXK6hBaB5e,2847.347,こっちは、本気で言っているのだ。,0
Ce8TNRXK6hBaB5e_520.mp3,Ce8TNRXK6hBaB5e,3186.939,それこそ、も少し、真面目になれ。,0
Ce8TNRXK6hBaB5e_521.mp3,Ce8TNRXK6hBaB5e,1593.469,私を憎み、,0
Ce8TNRXK6hBaB5e_522.mp3,Ce8TNRXK6hBaB5e,2115.918,考えよ,0
Ce8TNRXK6hBaB5e_523.mp3,Ce8TNRXK6hBaB5e,2429.388,。,0
Ce8TNRXK6hBaB5e_524.mp3,Ce8TNRXK6hBaB5e,3604.898,宿酔がなければ満足しないという状態は、,0
Ce8TNRXK6hBaB5e_525.mp3,Ce8TNRXK6hBaB5e,3970.612,それこそほんものの不健康である。,0
Ce8TNRXK6hBaB5e_526.mp3,Ce8TNRXK6hBaB5e,3918.367,君たちは、どうしてそんなに、恥も外聞もなく、,0
Ce8TNRXK6hBaB5e_527.mp3,Ce8TNRXK6hBaB5e,3683.265,ただ、ものをほしがるのだろう。,0
Ce8TNRXK6hBaB5e_528.mp3,Ce8TNRXK6hBaB5e,3030.204,文学に於て、最も大事なものは、,0
Ce8TNRXK6hBaB5e_529.mp3,Ce8TNRXK6hBaB5e,3395.918,心づくしというものである。,0
Ce8TNRXK6hBaB5e_530.mp3,Ce8TNRXK6hBaB5e,5093.878,心づくしといっても君たちにはわからないかも知れぬ。,0
Ce8TNRXK6hBaB5e_531.mp3,Ce8TNRXK6hBaB5e,1515.102,心趣。,0
Ce8TNRXK6hBaB5e_532.mp3,Ce8TNRXK6hBaB5e,1645.714,心意気。,0
Ce8TNRXK6hBaB5e_533.mp3,Ce8TNRXK6hBaB5e,2246.531,心遣い。,0
Ce8TNRXK6hBaB5e_534.mp3,Ce8TNRXK6hBaB5e,3265.306,そう言っても、まだぴったりしない。,0
Ce8TNRXK6hBaB5e_535.mp3,Ce8TNRXK6hBaB5e,4048.98,つまり、心づくしなのである。,0
Ce8TNRXK6hBaB5e_536.mp3,Ce8TNRXK6hBaB5e,2742.857,作者のその心づくしが,0
Ce8TNRXK6hBaB5e_537.mp3,Ce8TNRXK6hBaB5e,2011.429,読者に通じたとき、,0
Ce8TNRXK6hBaB5e_538.mp3,Ce8TNRXK6hBaB5e,6191.02,文学の永遠性とか、或いは文学のありがたさとか、うれしさとか、,0
Ce8TNRXK6hBaB5e_539.mp3,Ce8TNRXK6hBaB5e,5537.959,そういったようなものが始めて成立するのであると思う。,0
Ce8TNRXK6hBaB5e_540.mp3,Ce8TNRXK6hBaB5e,3004.082,先月も言ったように思うけれども、,0
Ce8TNRXK6hBaB5e_541.mp3,Ce8TNRXK6hBaB5e,2612.245,さらに、料理の本当のうれしさは、,0
Ce8TNRXK6hBaB5e_542.mp3,Ce8TNRXK6hBaB5e,3448.163,多量少量にあるのでは勿論なく、,0
Ce8TNRXK6hBaB5e_543.mp3,Ce8TNRXK6hBaB5e,862.041,また、,0
Ce8TNRXK6hBaB5e_544.mp3,Ce8TNRXK6hBaB5e,4336.327,うまい、まずいにあるものでさえ無いのである。,0
Ce8TNRXK6hBaB5e_545.mp3,Ce8TNRXK6hBaB5e,2194.286,料理人の心づくし,0
Ce8TNRXK6hBaB5e_546.mp3,Ce8TNRXK6hBaB5e,2847.347,それが、うれしいのである。,0
Ce8TNRXK6hBaB5e_547.mp3,Ce8TNRXK6hBaB5e,2298.776,心のこもった料理、,0
Ce8TNRXK6hBaB5e_548.mp3,Ce8TNRXK6hBaB5e,2533.878,思い当るだろう。,0
Ce8TNRXK6hBaB5e_549.mp3,Ce8TNRXK6hBaB5e,1593.469,おいしいだろう。,0
Ce8TNRXK6hBaB5e_550.mp3,Ce8TNRXK6hBaB5e,2768.98,それだけでいいのである。,0
Ce8TNRXK6hBaB5e_551.mp3,Ce8TNRXK6hBaB5e,2925.714,やめたほうがよい。,0
Ce8TNRXK6hBaB5e_552.mp3,Ce8TNRXK6hBaB5e,3578.776,あれは少し宿酔させる作家で、,0
Ce8TNRXK6hBaB5e_553.mp3,Ce8TNRXK6hBaB5e,4153.469,ちょうど君の舌には手頃なのだろう。,0
Ce8TNRXK6hBaB5e_554.mp3,Ce8TNRXK6hBaB5e,2716.735,しかし、君のすぐ隣にいる,0
Ce8TNRXK6hBaB5e_555.mp3,Ce8TNRXK6hBaB5e,2298.776,太宰という作家のほうが、,0
Ce8TNRXK6hBaB5e_556.mp3,Ce8TNRXK6hBaB5e,4388.571,少くとも、あのおじいさんよりは粋なのだということくらいは、,0
Ce8TNRXK6hBaB5e_557.mp3,Ce8TNRXK6hBaB5e,3552.653,知っておいてもいいだろうネ。,0
Ce8TNRXK6hBaB5e_558.mp3,Ce8TNRXK6hBaB5e,2298.776,何もわからないくせに、,0
Ce8TNRXK6hBaB5e_559.mp3,Ce8TNRXK6hBaB5e,3004.082,あれこれ尤もらしいことを言うので、,0
Ce8TNRXK6hBaB5e_560.mp3,Ce8TNRXK6hBaB5e,4153.469,つい私もこんなことを書きたくなる。,0
Ce8TNRXK6hBaB5e_561.mp3,Ce8TNRXK6hBaB5e,1906.939,君の翻訳では、,0
Ce8TNRXK6hBaB5e_562.mp3,Ce8TNRXK6hBaB5e,5172.245,ずいぶん私もお蔭を蒙ったつもりなのだ。,0
Ce8TNRXK6hBaB5e_563.mp3,Ce8TNRXK6hBaB5e,3134.694,馬鹿なエッセイばかり書きやがって、,0
Ce8TNRXK6hBaB5e_564.mp3,Ce8TNRXK6hBaB5e,4466.939,この頃、君も、またあのイヒヒヒヒの先生も、,0
Ce8TNRXK6hBaB5e_565.mp3,Ce8TNRXK6hBaB5e,2377.143,語学の勉強を怠ったら、,0
Ce8TNRXK6hBaB5e_566.mp3,Ce8TNRXK6hBaB5e,3604.898,君たちは自滅だぜ。,0
Ce8TNRXK6hBaB5e_567.mp3,Ce8TNRXK6hBaB5e,2795.102,分を知ることだよ。,0
Ce8TNRXK6hBaB5e_568.mp3,Ce8TNRXK6hBaB5e,1776.327,繰り返して言うが、,0
Ce8TNRXK6hBaB5e_569.mp3,Ce8TNRXK6hBaB5e,4388.571,君たちは、語学の教師に過ぎないのだ。,0
Ce8TNRXK6hBaB5e_570.mp3,Ce8TNRXK6hBaB5e,4231.837,所謂思想家にさえなれないのだ。,0
Ce8TNRXK6hBaB5e_571.mp3,Ce8TNRXK6hBaB5e,1828.571,啓蒙家?,0
Ce8TNRXK6hBaB5e_572.mp3,Ce8TNRXK6hBaB5e,1515.102, プ,0
Ce8TNRXK6hBaB5e_573.mp3,Ce8TNRXK6hBaB5e,3134.694,ルソオの受難を知るや。,0
Ce8TNRXK6hBaB5e_574.mp3,Ce8TNRXK6hBaB5e,3500.408,プルウストのアニュイを浴びて、あらわれるのは,0
Ce8TNRXK6hBaB5e_575.mp3,Ce8TNRXK6hBaB5e,5433.469,少くとも君たちの周囲からではあるまい。,0
Ce8TNRXK6hBaB5e_576.mp3,Ce8TNRXK6hBaB5e,1515.102,まったくそうだよ。,0
Ce8TNRXK6hBaB5e_577.mp3,Ce8TNRXK6hBaB5e,2533.878,太宰、大いにやれ。,0
Ce8TNRXK6hBaB5e_578.mp3,Ce8TNRXK6hBaB5e,3631.02,あの教授たちは、どだい生意気だよ。,0
Ce8TNRXK6hBaB5e_579.mp3,Ce8TNRXK6hBaB5e,2298.776,まだ手ぬるいくらいだ。,0
Ce8TNRXK6hBaB5e_580.mp3,Ce8TNRXK6hBaB5e,4257.959,おれもかねがね、癪にさわっていたのだ。,0
Ce8TNRXK6hBaB5e_581.mp3,Ce8TNRXK6hBaB5e,2847.347,背後でそんな声がする。,0
Ce8TNRXK6hBaB5e_582.mp3,Ce8TNRXK6hBaB5e,4937.143,私は、くるりと振向いてその男に答える。,0
Ce8TNRXK6hBaB5e_583.mp3,Ce8TNRXK6hBaB5e,2142.041,なにを言ってやがる。,0
Ce8TNRXK6hBaB5e_584.mp3,Ce8TNRXK6hBaB5e,5642.449,おまえよりは、それは、何としたって、あの先生たちは、すぐれているよ。,0
Ce8TNRXK6hBaB5e_585.mp3,Ce8TNRXK6hBaB5e,835.918,でも、,0
Ce8TNRXK6hBaB5e_586.mp3,Ce8TNRXK6hBaB5e,1462.857,のぞみとあらば、,0
Ce8TNRXK6hBaB5e_587.mp3,Ce8TNRXK6hBaB5e,5093.878,来月あたり、君たちに向って何か言ってあげてもかまわないが、,0
Ce8TNRXK6hBaB5e_588.mp3,Ce8TNRXK6hBaB5e,3395.918,君たちは、キタナクテね。,0
Ce8TNRXK6hBaB5e_589.mp3,Ce8TNRXK6hBaB5e,835.918,なにせ、,0
Ce8TNRXK6hBaB5e_590.mp3,Ce8TNRXK6hBaB5e,2194.286,まったくの無学なんだから、,0
Ce8TNRXK6hBaB5e_591.mp3,Ce8TNRXK6hBaB5e,3552.653,例えば、剣道の試合のとき、撃つところは、,0
Ce8TNRXK6hBaB5e_592.mp3,Ce8TNRXK6hBaB5e,2351.02,お面、お胴、お小手、,0
Ce8TNRXK6hBaB5e_593.mp3,Ce8TNRXK6hBaB5e,2168.163,ときまっている筈なのに、,0
Ce8TNRXK6hBaB5e_594.mp3,Ce8TNRXK6hBaB5e,3030.204,力一杯にひっぱたく。,0
Ce8TNRXK6hBaB5e_595.mp3,Ce8TNRXK6hBaB5e,2612.245,それで勝ったと思っているのだから、,0
Ce8TNRXK6hBaB5e_596.mp3,Ce8TNRXK6hBaB5e,2272.653,三,0
Ce8TNRXK6hBaB5e_597.mp3,Ce8TNRXK6hBaB5e,2795.102,謀叛という言葉がある。,0
Ce8TNRXK6hBaB5e_598.mp3,Ce8TNRXK6hBaB5e,4205.714,また、官軍、賊軍という言葉もある。,0
Ce8TNRXK6hBaB5e_599.mp3,Ce8TNRXK6hBaB5e,4153.469,外国には、それとぴったり合うような感じの言葉が、,0
Ce8TNRXK6hBaB5e_600.mp3,Ce8TNRXK6hBaB5e,4519.184,あまり使用せられていないように思われる。,0
Ce8TNRXK6hBaB5e_601.mp3,Ce8TNRXK6hBaB5e,2168.163,裏切り、クーデタ、,0
Ce8TNRXK6hBaB5e_602.mp3,Ce8TNRXK6hBaB5e,5250.612,そんな言葉が主として使用せられているように思われる。,0
Ce8TNRXK6hBaB5e_603.mp3,Ce8TNRXK6hBaB5e,2063.673,ご謀叛でござる。,0
Ce8TNRXK6hBaB5e_604.mp3,Ce8TNRXK6hBaB5e,2168.163,ご謀叛でござる。,0
Ce8TNRXK6hBaB5e_605.mp3,Ce8TNRXK6hBaB5e,4884.898,日本の本能寺あたりにだけあるように思われる。,0
Ce8TNRXK6hBaB5e_606.mp3,Ce8TNRXK6hBaB5e,4205.714,そうして、所謂官軍は、所謂賊軍を、,0
Ce8TNRXK6hBaB5e_607.mp3,Ce8TNRXK6hBaB5e,2298.776,すべて烏合の衆なるぞ,0
Ce8TNRXK6hBaB5e_608.mp3,Ce8TNRXK6hBaB5e,3134.694,と歌って気勢をあげる。,0
Ce8TNRXK6hBaB5e_609.mp3,Ce8TNRXK6hBaB5e,4937.143,謀叛は、悪徳の中でも最も甚だしいもの、,0
Ce8TNRXK6hBaB5e_610.mp3,Ce8TNRXK6hBaB5e,5355.102,そのように日本の世の中がきめてしまっている様子である。,0
Ce8TNRXK6hBaB5e_611.mp3,Ce8TNRXK6hBaB5e,6530.612,ついには滅亡するものの如く、われわれは教えられてきているのである。,0
Ce8TNRXK6hBaB5e_612.mp3,Ce8TNRXK6hBaB5e,6426.122,考えてみると、これこそ陰惨な封建思想の露出である。,0
Ce8TNRXK6hBaB5e_613.mp3,Ce8TNRXK6hBaB5e,3343.673,むかしも、あんなことをやった奴があって、,0
Ce8TNRXK6hBaB5e_614.mp3,Ce8TNRXK6hBaB5e,2560.0,軽業に過ぎないのであって、,0
Ce8TNRXK6hBaB5e_615.mp3,Ce8TNRXK6hBaB5e,4205.714,言わせておいて黙っているうちに、自滅するものだ、,0
Ce8TNRXK6hBaB5e_616.mp3,Ce8TNRXK6hBaB5e,3213.061,太宰も、もうこれでおしまいか、,0
Ce8TNRXK6hBaB5e_617.mp3,Ce8TNRXK6hBaB5e,2168.163,忠告せざるべからず、,0
Ce8TNRXK6hBaB5e_618.mp3,Ce8TNRXK6hBaB5e,3369.796,と心配して下さる先輩もあるようであるが、,0
Ce8TNRXK6hBaB5e_619.mp3,Ce8TNRXK6hBaB5e,2768.98,必ずしも、こんどは、負けないところに,0
Ce8TNRXK6hBaB5e_620.mp3,Ce8TNRXK6hBaB5e,4702.041,民主革命の意義も存するのではあるまいか。,0
Ce8TNRXK6hBaB5e_621.mp3,Ce8TNRXK6hBaB5e,2194.286,民主主義の本質は、,0
Ce8TNRXK6hBaB5e_622.mp3,Ce8TNRXK6hBaB5e,3735.51,それは人によっていろいろに言えるだろうが、,0
Ce8TNRXK6hBaB5e_623.mp3,Ce8TNRXK6hBaB5e,1097.143,私は、,0
Ce8TNRXK6hBaB5e_624.mp3,Ce8TNRXK6hBaB5e,3134.694,人間は人間に服従しない,0
Ce8TNRXK6hBaB5e_625.mp3,Ce8TNRXK6hBaB5e,1044.898,あるいは、,0
Ce8TNRXK6hBaB5e_626.mp3,Ce8TNRXK6hBaB5e,3317.551,人間は人間を征服出来ない、,0
Ce8TNRXK6hBaB5e_627.mp3,Ce8TNRXK6hBaB5e,3787.755,つまり、家来にすることが出来ない,0
Ce8TNRXK6hBaB5e_628.mp3,Ce8TNRXK6hBaB5e,5877.551,それが民主主義の発祥の思想だと考えている。,0
Ce8TNRXK6hBaB5e_629.mp3,Ce8TNRXK6hBaB5e,2664.49,先輩というものがある。,0
Ce8TNRXK6hBaB5e_630.mp3,Ce8TNRXK6hBaB5e,2533.878,そうして、その先輩というものは、,0
Ce8TNRXK6hBaB5e_631.mp3,Ce8TNRXK6hBaB5e,4702.041,永遠に私たちより偉いもののようである。,0
Ce8TNRXK6hBaB5e_632.mp3,Ce8TNRXK6hBaB5e,3500.408,彼らの、その、先輩というハンデキャップは、,0
Ce8TNRXK6hBaB5e_633.mp3,Ce8TNRXK6hBaB5e,5276.735,殆ど暴力と同じくらいに荒々しいものである。,0
Ce8TNRXK6hBaB5e_634.mp3,Ce8TNRXK6hBaB5e,3004.082,ひよどり越えのさか落しではなくて、,0
Ce8TNRXK6hBaB5e_635.mp3,Ce8TNRXK6hBaB5e,4153.469,ひよどり越えのさか上りの態のようである。,0
Ce8TNRXK6hBaB5e_636.mp3,Ce8TNRXK6hBaB5e,3631.02,岩、かつら、土くれにしがみついて、,0
Ce8TNRXK6hBaB5e_637.mp3,Ce8TNRXK6hBaB5e,2377.143,ひとりで、よじ登って行くのだが、,0
Ce8TNRXK6hBaB5e_638.mp3,Ce8TNRXK6hBaB5e,3866.122,しかし、先輩たちは、山の上に勢ぞろいして、,0
Ce8TNRXK6hBaB5e_639.mp3,Ce8TNRXK6hBaB5e,5224.49,煙草をふかしながら、私のそんな浅間しい姿を見おろし、,0
Ce8TNRXK6hBaB5e_640.mp3,Ce8TNRXK6hBaB5e,1645.714,きたならしいと言い、,0
Ce8TNRXK6hBaB5e_641.mp3,Ce8TNRXK6hBaB5e,2560.0,逆上気味と言い、,0
Ce8TNRXK6hBaB5e_642.mp3,Ce8TNRXK6hBaB5e,940.408,そうして、,0
Ce8TNRXK6hBaB5e_643.mp3,Ce8TNRXK6hBaB5e,2847.347,私が少し上に登りかけると、,0
Ce8TNRXK6hBaB5e_644.mp3,Ce8TNRXK6hBaB5e,6138.776,極めて無雑作に、彼らの足もとの石ころを一つ蹴落してよこす。,0
Ce8TNRXK6hBaB5e_645.mp3,Ce8TNRXK6hBaB5e,5120.0,ぎゃっという醜態の悲鳴とともに、私は落下する。,0
Ce8TNRXK6hBaB5e_646.mp3,Ce8TNRXK6hBaB5e,3160.816,山の上の先輩たちは、どっと笑い、,0
Ce8TNRXK6hBaB5e_647.mp3,Ce8TNRXK6hBaB5e,705.306,いや、,0
Ce8TNRXK6hBaB5e_648.mp3,Ce8TNRXK6hBaB5e,2168.163,笑うのはまだいいほうで、,0
Ce8TNRXK6hBaB5e_649.mp3,Ce8TNRXK6hBaB5e,2115.918,蹴落して知らぬふりして、,0
Ce8TNRXK6hBaB5e_650.mp3,Ce8TNRXK6hBaB5e,4884.898,マージャンの卓を囲んだりなどしているのである。,0
Ce8TNRXK6hBaB5e_651.mp3,Ce8TNRXK6hBaB5e,3500.408,私たちがいくら声をからして言っても、,0
Ce8TNRXK6hBaB5e_652.mp3,Ce8TNRXK6hBaB5e,4571.429,所謂世の中は、半信半疑のものである。,0
Ce8TNRXK6hBaB5e_653.mp3,Ce8TNRXK6hBaB5e,3866.122,けれども、先輩の、あれは駄目だという一言には、,0
Ce8TNRXK6hBaB5e_654.mp3,Ce8TNRXK6hBaB5e,4336.327,彼らは、実にだらしない生活をしているのだけれども、,0
Ce8TNRXK6hBaB5e_655.mp3,Ce8TNRXK6hBaB5e,1044.898,所謂,0
Ce8TNRXK6hBaB5e_656.mp3,Ce8TNRXK6hBaB5e,4702.041,世の中の信用を得るような暮し方をしている。,0
Ce8TNRXK6hBaB5e_657.mp3,Ce8TNRXK6hBaB5e,2481.633,そうして彼らは、ぬからず、,0
Ce8TNRXK6hBaB5e_658.mp3,Ce8TNRXK6hBaB5e,4440.816,その世の中の信頼を利用している。,0
Ce8TNRXK6hBaB5e_659.mp3,Ce8TNRXK6hBaB5e,5276.735,永遠に、私たちは、彼らよりも駄目なのである。,0
Ce8TNRXK6hBaB5e_660.mp3,Ce8TNRXK6hBaB5e,3082.449,私たちの精一ぱいの作品も、,0
Ce8TNRXK6hBaB5e_661.mp3,Ce8TNRXK6hBaB5e,5407.347,彼らの作品にくらべて、読まれたものではないのである。,0
Ce8TNRXK6hBaB5e_662.mp3,Ce8TNRXK6hBaB5e,3448.163,彼らは、その世の中の信頼に便乗し、,0
Ce8TNRXK6hBaB5e_663.mp3,Ce8TNRXK6hBaB5e,2063.673,あれは駄目だと言い、,0
Ce8TNRXK6hBaB5e_664.mp3,Ce8TNRXK6hBaB5e,2664.49,所謂先輩たちがその気ならば、,0
Ce8TNRXK6hBaB5e_665.mp3,Ce8TNRXK6hBaB5e,6191.02,私たちを気狂い病院にさえ入れることが出来るのである。,0
Ce8TNRXK6hBaB5e_666.mp3,Ce8TNRXK6hBaB5e,2795.102,奴隷根性。,0
Ce8TNRXK6hBaB5e_667.mp3,Ce8TNRXK6hBaB5e,3369.796,彼らは、意識してか或いは無意識か、,0
Ce8TNRXK6hBaB5e_668.mp3,Ce8TNRXK6hBaB5e,5224.49,その奴隷根性に最大限にもたれかかっている。,0
Ce8TNRXK6hBaB5e_669.mp3,Ce8TNRXK6hBaB5e,1959.184,彼らのエゴイズム、,0
Ce8TNRXK6hBaB5e_670.mp3,Ce8TNRXK6hBaB5e,2063.673,冷たさ、うぬぼれ、,0
Ce8TNRXK6hBaB5e_671.mp3,Ce8TNRXK6hBaB5e,5877.551,それが、読者の奴隷根性と実にぴったりマッチしているようである。,0
Ce8TNRXK6hBaB5e_672.mp3,Ce8TNRXK6hBaB5e,1593.469,或る評論家は、,0
Ce8TNRXK6hBaB5e_673.mp3,Ce8TNRXK6hBaB5e,3604.898,ある老大家の作品に三拝九拝し、,0
Ce8TNRXK6hBaB5e_674.mp3,Ce8TNRXK6hBaB5e,2246.531,そうして曰く、,0
Ce8TNRXK6hBaB5e_675.mp3,Ce8TNRXK6hBaB5e,5642.449,太宰などは、ただ読者を面白がらせるばかりで、,0
Ce8TNRXK6hBaB5e_676.mp3,Ce8TNRXK6hBaB5e,3735.51,奴隷根性も極まっていると思う。,0
Ce8TNRXK6hBaB5e_677.mp3,Ce8TNRXK6hBaB5e,1462.857,つまり、自分を、,0
Ce8TNRXK6hBaB5e_678.mp3,Ce8TNRXK6hBaB5e,3369.796,てんで問題にせず恥しめてくれる作家が,0
Ce8TNRXK6hBaB5e_679.mp3,Ce8TNRXK6hBaB5e,3186.939,有り難いようなのである。,0
Ce8TNRXK6hBaB5e_680.mp3,Ce8TNRXK6hBaB5e,3030.204,評論家には、このような謂わば,0
Ce8TNRXK6hBaB5e_681.mp3,Ce8TNRXK6hBaB5e,4336.327,半可通が多いので、胸がむかつく。,0
Ce8TNRXK6hBaB5e_682.mp3,Ce8TNRXK6hBaB5e,2612.245,墨絵の美しさがわからなければ、,0
Ce8TNRXK6hBaB5e_683.mp3,Ce8TNRXK6hBaB5e,3787.755,高尚な芸術を解していないということだ、,0
Ce8TNRXK6hBaB5e_684.mp3,Ce8TNRXK6hBaB5e,3761.633,とでも思っているのであろうか。,0
Ce8TNRXK6hBaB5e_685.mp3,Ce8TNRXK6hBaB5e,2246.531,光琳の極彩色は、,0
Ce8TNRXK6hBaB5e_686.mp3,Ce8TNRXK6hBaB5e,4884.898,高尚な芸術でないと思っているのであろうか。,0
Ce8TNRXK6hBaB5e_687.mp3,Ce8TNRXK6hBaB5e,2168.163,渡辺崋山の絵だって、,0
Ce8TNRXK6hBaB5e_688.mp3,Ce8TNRXK6hBaB5e,1332.245,頑固。,0
Ce8TNRXK6hBaB5e_689.mp3,Ce8TNRXK6hBaB5e,1175.51,怒り。,0
Ce8TNRXK6hBaB5e_690.mp3,Ce8TNRXK6hBaB5e,1227.755,健康。,0
Ce8TNRXK6hBaB5e_691.mp3,Ce8TNRXK6hBaB5e,2377.143,自己中心。,0
Ce8TNRXK6hBaB5e_692.mp3,Ce8TNRXK6hBaB5e,992.653,それが、,0
Ce8TNRXK6hBaB5e_693.mp3,Ce8TNRXK6hBaB5e,3030.204,すぐれた芸術家の特質のように,0
Ce8TNRXK6hBaB5e_694.mp3,Ce8TNRXK6hBaB5e,3866.122,ありがたがっている人もあるようだ。,0
Ce8TNRXK6hBaB5e_695.mp3,Ce8TNRXK6hBaB5e,2324.898,それらの気質は、すべて、,0
Ce8TNRXK6hBaB5e_696.mp3,Ce8TNRXK6hBaB5e,4571.429,それは、かえって女性の本質なのである。,0
Ce8TNRXK6hBaB5e_697.mp3,Ce8TNRXK6hBaB5e,3422.041,男は、女のように容易には怒らず、,0
Ce8TNRXK6hBaB5e_698.mp3,Ce8TNRXK6hBaB5e,3213.061,そうして優しいものである。,0
Ce8TNRXK6hBaB5e_699.mp3,Ce8TNRXK6hBaB5e,4623.673,頑固などというものは、無教養のおかみさんが、持っている,0
Ce8TNRXK6hBaB5e_700.mp3,Ce8TNRXK6hBaB5e,3787.755,頗る下等な性質に過ぎない。,0
Ce8TNRXK6hBaB5e_701.mp3,Ce8TNRXK6hBaB5e,5276.735,先輩たちは、も少し、弱いものいじめを、やめたらどうか。,0
Ce8TNRXK6hBaB5e_702.mp3,Ce8TNRXK6hBaB5e,4153.469,所謂文明と、最も遠いものである。,0
Ce8TNRXK6hBaB5e_703.mp3,Ce8TNRXK6hBaB5e,3134.694,それは、腕力でしかない。,0
Ce8TNRXK6hBaB5e_704.mp3,Ce8TNRXK6hBaB5e,3918.367,おかみさんたちの、井戸端会議を、お聞きになってみると、,0
Ce8TNRXK6hBaB5e_705.mp3,Ce8TNRXK6hBaB5e,4466.939,なにかお気附きになる筈である。,0
Ce8TNRXK6hBaB5e_706.mp3,Ce8TNRXK6hBaB5e,3552.653,後輩が先輩に対する礼、,0
Ce8TNRXK6hBaB5e_707.mp3,Ce8TNRXK6hBaB5e,3030.204,生徒が先生に対する礼、,0
Ce8TNRXK6hBaB5e_708.mp3,Ce8TNRXK6hBaB5e,2899.592,子が親に対する礼、,0
Ce8TNRXK6hBaB5e_709.mp3,Ce8TNRXK6hBaB5e,4153.469,それらは、いやになるほど私たちは教えられてきたし、,0
Ce8TNRXK6hBaB5e_710.mp3,Ce8TNRXK6hBaB5e,809.796,また、,0
Ce8TNRXK6hBaB5e_711.mp3,Ce8TNRXK6hBaB5e,3840.0,多少、それを遵奉してきたつもりであるが、,0
Ce8TNRXK6hBaB5e_712.mp3,Ce8TNRXK6hBaB5e,3918.367,しかし先輩が後輩に対する礼、,0
Ce8TNRXK6hBaB5e_713.mp3,Ce8TNRXK6hBaB5e,2977.959,先生が生徒に対する礼、,0
Ce8TNRXK6hBaB5e_714.mp3,Ce8TNRXK6hBaB5e,2612.245,親が子に対する礼、,0
Ce8TNRXK6hBaB5e_715.mp3,Ce8TNRXK6hBaB5e,6478.367,それらは私たちは、一言も教えられたことはなかった。,0
Ce8TNRXK6hBaB5e_716.mp3,Ce8TNRXK6hBaB5e,2899.592,民主革命。,0
Ce8TNRXK6hBaB5e_717.mp3,Ce8TNRXK6hBaB5e,4231.837,私はその必要を痛感している。,0
Ce8TNRXK6hBaB5e_718.mp3,Ce8TNRXK6hBaB5e,3317.551,所謂有能な青年女子を、,0
Ce8TNRXK6hBaB5e_719.mp3,Ce8TNRXK6hBaB5e,2768.98,荒い破壊思想に追いやるのは、,0
Ce8TNRXK6hBaB5e_720.mp3,Ce8TNRXK6hBaB5e,2351.02,民主革命に無関心な,0
Ce8TNRXK6hBaB5e_721.mp3,Ce8TNRXK6hBaB5e,4101.224,おまえたち先輩の頑固さである。,0
Ce8TNRXK6hBaB5e_722.mp3,Ce8TNRXK6hBaB5e,3604.898,若いものの言い分も聞いてくれ,0
Ce8TNRXK6hBaB5e_723.mp3,Ce8TNRXK6hBaB5e,3004.082, そうして、考えてくれ,0
Ce8TNRXK6hBaB5e_724.mp3,Ce8TNRXK6hBaB5e,1123.265, 私が、,0
Ce8TNRXK6hBaB5e_725.mp3,Ce8TNRXK6hBaB5e,4153.469,こんな如是我聞などという拙文をしたためるのは、,0
Ce8TNRXK6hBaB5e_726.mp3,Ce8TNRXK6hBaB5e,2351.02,気が狂っているからでもなく、,0
Ce8TNRXK6hBaB5e_727.mp3,Ce8TNRXK6hBaB5e,2377.143,思いあがっているからでもなく、,0
Ce8TNRXK6hBaB5e_728.mp3,Ce8TNRXK6hBaB5e,2716.735,人におだてられたからでもなく、,0
Ce8TNRXK6hBaB5e_729.mp3,Ce8TNRXK6hBaB5e,4048.98,況んや人気とりなどではないのである。,0
Ce8TNRXK6hBaB5e_730.mp3,Ce8TNRXK6hBaB5e,2612.245,本気なのである。,0
Ce8TNRXK6hBaB5e_731.mp3,Ce8TNRXK6hBaB5e,3265.306,昔、誰それも、あんなことをしたね、,0
Ce8TNRXK6hBaB5e_732.mp3,Ce8TNRXK6hBaB5e,2246.531,つまり、あんなものさ、,0
Ce8TNRXK6hBaB5e_733.mp3,Ce8TNRXK6hBaB5e,3631.02,などと軽くかたづけないでくれ。,0
Ce8TNRXK6hBaB5e_734.mp3,Ce8TNRXK6hBaB5e,1959.184,昔あったから、,0
Ce8TNRXK6hBaB5e_735.mp3,Ce8TNRXK6hBaB5e,4336.327,いまもそれと同じような運命をたどるものがあるというような、,0
Ce8TNRXK6hBaB5e_736.mp3,Ce8TNRXK6hBaB5e,4519.184,いのちがけで事を行うのは罪なりや。,0
Ce8TNRXK6hBaB5e_737.mp3,Ce8TNRXK6hBaB5e,992.653,そうして、,0
Ce8TNRXK6hBaB5e_738.mp3,Ce8TNRXK6hBaB5e,5537.959,手を抜いてごまかして、安楽な家庭生活を目ざしている仕事をするのは、,0
Ce8TNRXK6hBaB5e_739.mp3,Ce8TNRXK6hBaB5e,2429.388,善なりや。,0
Ce8TNRXK6hBaB5e_740.mp3,Ce8TNRXK6hBaB5e,3683.265,おまえたちは、私たちの苦悩について、,0
Ce8TNRXK6hBaB5e_741.mp3,Ce8TNRXK6hBaB5e,5093.878,少しでも考えてみてくれたことがあるだろうか。,0
Ce8TNRXK6hBaB5e_742.mp3,Ce8TNRXK6hBaB5e,3866.122,愚挙ということになるのだろうか。,0
Ce8TNRXK6hBaB5e_743.mp3,Ce8TNRXK6hBaB5e,4989.388,私は文を売ってから、既に十五年にもなる。,0
